"building_id","building_polygon_wkt"
1997,"MULTIPOLYGON(((2.337204004893104 48.867319100470695,2.337178404893107 48.86727130047072,2.337159204893111 48.86723590047072,2.337155104893112 48.867227600470706,2.337146704893112 48.86721080047071,2.337133004893117 48.867185600470705,2.337194904893094 48.86717120047069,2.337237104893077 48.86716090047072,2.337281904893062 48.86715040047069,2.337345804893038 48.867135500470695,2.337504404892982 48.8670980004707,2.337535404892971 48.86709120047068,2.337606804892956 48.867224300470674,2.337574604892968 48.86723160047071,2.33726970489308 48.86730400047072,2.337204004893104 48.867319100470695)))"
1998,"MULTIPOLYGON(((2.337363204893061 48.867481500470696,2.337334704893066 48.8674277004707,2.337642304892956 48.867357900470694,2.337672504892945 48.8673511004707,2.337743404892931 48.8674828004707,2.337713804892941 48.8674893004707,2.337403004893054 48.867557900470715,2.337363204893061 48.867481500470696)))"
1999,"MULTIPOLYGON(((2.337403004893054 48.867557900470715,2.337713804892941 48.8674893004707,2.337714804892941 48.8674914004707,2.337790504892928 48.867636400470715,2.337771804892936 48.86766150047069,2.337488804893039 48.86772300047071,2.337453304893045 48.867654500470714,2.337409304893052 48.8675704004707,2.337403004893054 48.867557900470715)))"
2002,"MULTIPOLYGON(((2.339689504892556 48.87105120047074,2.339942804892466 48.87101660047071,2.340062604892423 48.87100080047072,2.340054004892425 48.87097350047073,2.340231004892361 48.870947800470724,2.340392904892305 48.870924600470694,2.340428704892292 48.87091930047069,2.340451104892288 48.87096880047069,2.340452504892288 48.87096880047069,2.340511104892267 48.87096080047068,2.340548004892254 48.87095580047069,2.340610204892231 48.870947600470686,2.340632104892224 48.87094510047067,2.340676004892219 48.871064700470704,2.340696104892216 48.8711226004707,2.340717004892215 48.87118230047069,2.340331604892352 48.87123880047074,2.340319104892355 48.871240600470706,2.340261404892376 48.87124880047071,2.340219904892391 48.87125460047073,2.33993970489249 48.87129340047071,2.339893004892507 48.87130000047073,2.339814604892535 48.87131150047073,2.339689504892556 48.87105120047074)))"
2004,"MULTIPOLYGON(((2.340319104892355 48.871240600470706,2.340341904892353 48.87129750047072,2.340347404892353 48.87131570047069,2.340312004892364 48.87132080047068,2.340323504892363 48.87135180047071,2.340337204892361 48.8713875004707,2.34034890489236 48.871418500470725,2.340385404892348 48.87141290047072,2.340396404892346 48.871440400470696,2.340413004892342 48.87148610047069,2.34050890489231 48.87147070047072,2.340807104892203 48.87142040047069,2.340717304892215 48.87118310047071,2.340717004892215 48.87118230047069,2.340331604892352 48.87123880047074,2.340319104892355 48.871240600470706)))"
2010,"MULTIPOLYGON(((2.339254304892601 48.86979320047071,2.339098904892658 48.86981410047074,2.339037204892668 48.86969280047074,2.33928130489258 48.86964380047072,2.339280104892584 48.8696847004707,2.339260304892591 48.86968580047071,2.339259704892592 48.869703600470714,2.339259604892594 48.86971190047068,2.339230904892604 48.869715600470705,2.339254304892601 48.86979320047071)))"
2012,"MULTIPOLYGON(((2.339018004892643 48.86930580047072,2.339022004892645 48.86934340047069,2.339025204892643 48.86934360047071,2.339051504892634 48.86934360047071,2.339127004892609 48.869344400470695,2.339189704892588 48.8693447004707,2.33921220489258 48.86934460047068,2.339275004892559 48.86934680047069,2.33927570489256 48.869369100470706,2.339276004892561 48.86938900047069,2.339264504892566 48.86938830047068,2.339220804892582 48.869382100470695,2.339209504892583 48.86938120047069,2.339196504892592 48.869420500470696,2.339190004892595 48.869436400470704,2.339171304892602 48.86943290047071,2.33911670489262 48.86943160047071,2.339021504892652 48.869428500470704,2.339014004892653 48.86941030047072,2.338901604892693 48.86943130047071,2.338839504892705 48.869309900470704,2.338937104892671 48.86929260047073,2.338940904892668 48.8692989004707,2.338974004892658 48.86930190047071,2.339018004892643 48.86930580047072)))"
2013,"MULTIPOLYGON(((2.339102304892534 48.868325500470654,2.339114704892533 48.868348400470666,2.339133004892527 48.868383100470645,2.339131104892529 48.86838390047066,2.338911504892608 48.86841860047067,2.338910004892606 48.86841720047069,2.338806604892643 48.86843230047067,2.338792604892647 48.868399700470654,2.338711304892675 48.86841560047069,2.338712504892676 48.86841790047067,2.338707304892676 48.86841940047069,2.338515204892746 48.86846010047069,2.338418204892781 48.86848430047069,2.338408004892784 48.868486700470676,2.3383297048928 48.86833780047071,2.338363404892789 48.8683285004707,2.338471204892747 48.86830570047067,2.338530404892726 48.868294000470684,2.3386082048927 48.86827780047069,2.338648604892686 48.868269000470676,2.338748604892651 48.86824730047068,2.338841504892616 48.86822680047067,2.338863304892607 48.86822280047067,2.33891440489259 48.868211200470654,2.339025904892549 48.86818710047065,2.339102304892534 48.868325500470654)))"
2014,"MULTIPOLYGON(((2.339031204892586 48.86867190047067,2.339196504892528 48.868644500470666,2.339161104892533 48.868556200470664,2.338836704892649 48.8686105004707,2.338656704892712 48.86864250047066,2.338516104892764 48.8686665004707,2.338505304892768 48.86866830047071,2.338552604892757 48.86875810047069,2.33860120489275 48.868850000470715,2.338796204892683 48.86884720047071,2.338794004892683 48.86883490047071,2.338777804892678 48.86871690047069,2.339031204892586 48.86867190047067)))"
2015,"MULTIPOLYGON(((2.334192104894243 48.86864150047091,2.334241504894234 48.868730000470904,2.334167704894269 48.868842500470926,2.33404360489431 48.868834000470926,2.334051304894305 48.86878680047096,2.333923304894346 48.868776400470935,2.333943304894334 48.868674700470926,2.334192104894243 48.86864150047091)))"
2019,"MULTIPOLYGON(((2.334101204894262 48.86847910047092,2.334096304894265 48.86847960047092,2.333827104894358 48.86851600047091,2.333697904894404 48.868533500470946,2.33368250489441 48.86853500047093,2.333608904894435 48.868545200470926,2.333406604894507 48.86857200047095,2.333393904894515 48.868601800470955,2.333330404894547 48.86874770047096,2.333372004894538 48.86878720047095,2.333504004894492 48.86879640047094,2.333483204894495 48.86873330047095,2.333749004894402 48.86869920047093,2.33378080489439 48.86869580047094,2.333943304894334 48.868674700470926,2.334192104894243 48.86864150047091,2.334146604894251 48.86856050047091,2.334101204894262 48.86847910047092)))"
2020,"MULTIPOLYGON(((2.334541804894091 48.86824300047087,2.334549504894089 48.86824120047089,2.334561904894083 48.86823810047087,2.334694404894037 48.868206400470854,2.334709704894034 48.86823450047086,2.334752504894024 48.86831200047087,2.334772304894018 48.868307300470875,2.334876404893981 48.86827910047088,2.334895904893975 48.86831130047089,2.334943904893966 48.86839590047086,2.33496460489396 48.868391600470886,2.33501100489395 48.868479500470876,2.335025404893948 48.868507500470876,2.335035204893944 48.86850660047086,2.335070004893938 48.86857500047086,2.335058104893942 48.868577800470874,2.335059204893942 48.868579700470875,2.33507170489394 48.86860170047086,2.335068904893941 48.868604200470855,2.335066404893941 48.868606800470864,2.335064704893942 48.86860910047088,2.335063404893943 48.86861220047086,2.335063104893944 48.868615300470886,2.335063504893943 48.86861850047086,2.335064504893944 48.86862150047086,2.335066404893943 48.868624300470856,2.335069104893943 48.868627000470866,2.335071704893942 48.86862900047084,2.33507530489394 48.86863120047087,2.335079504893939 48.86863270047087,2.335083904893938 48.86863400047085,2.335088004893935 48.868634500470854,2.335090704893934 48.86863480047086,2.33511690489393 48.86868140047087,2.33517530489391 48.868667300470875,2.335200504893903 48.868711100470875,2.335274104893887 48.86883570047088,2.335090604893953 48.86883590047088,2.33483410489404 48.86883610047091,2.334734604894058 48.86865530047086,2.334656004894075 48.86851650047087,2.334653404894076 48.868510000470884,2.334648404894076 48.868511300470864,2.334636104894079 48.86848960047088,2.334619504894083 48.86846040047089,2.334616004894084 48.868452900470885,2.334597504894091 48.86845710047089,2.334495404894127 48.86848230047087,2.334490304894129 48.86848360047091,2.334416204894156 48.8685018004709,2.334342404894171 48.86836790047092,2.33450930489411 48.86832940047089,2.334579504894084 48.86831270047088,2.334563104894088 48.86828290047087,2.334541804894091 48.86824300047087)))"
2021,"MULTIPOLYGON(((2.334416204894156 48.8685018004709,2.334490304894129 48.86848360047091,2.334495404894127 48.86848230047087,2.334597504894091 48.86845710047089,2.334616004894084 48.868452900470885,2.334619504894083 48.86846040047089,2.334636104894079 48.86848960047088,2.334648404894076 48.868511300470864,2.334653404894076 48.868510000470884,2.334656004894075 48.86851650047087,2.334734604894058 48.86865530047086,2.33483410489404 48.86883610047091,2.334647404894104 48.86883630047088,2.334551704894124 48.868665000470905,2.334495604894134 48.86856250047092,2.334454404894148 48.86857180047089,2.334416204894156 48.8685018004709)))"
2022,"MULTIPOLYGON(((2.334454404894148 48.86857180047089,2.334495604894134 48.86856250047092,2.334551704894124 48.868665000470905,2.334647404894104 48.86883630047088,2.334479304894162 48.86883630047092,2.334405404894176 48.868704700470936,2.334403704894177 48.868701900470896,2.334344904894198 48.86871670047092,2.334282704894211 48.86861050047091,2.334454404894148 48.86857180047089)))"
2028,"MULTIPOLYGON(((2.335586004893772 48.86871460047086,2.335602704893768 48.86874690047084,2.335639704893757 48.868739300470835,2.335729404893722 48.868719600470826,2.335767804893708 48.86871080047085,2.335784704893707 48.86874420047084,2.335801604893704 48.86877830047082,2.335770504893713 48.86878590047084,2.335792004893711 48.86883410047086,2.335554804893793 48.86883460047087,2.335550904893793 48.86883230047086,2.335498604893802 48.86873670047083,2.335560504893781 48.868720500470864,2.335586004893772 48.86871460047086)))"
2029,"MULTIPOLYGON(((2.338139004892894 48.86868370047072,2.338339104892824 48.8686817004707,2.338340404892825 48.86868430047071,2.338406904892813 48.86880950047072,2.338382504892822 48.86883220047071,2.338125904892911 48.868832800470756,2.3381336048929 48.868744800470715,2.338139004892894 48.86868370047072)))"
2030,"MULTIPOLYGON(((2.337353004893158 48.86862070047077,2.337433804893129 48.86860300047075,2.337474804893114 48.86859350047076,2.337536904893091 48.868579700470754,2.337731204893021 48.86853500047075,2.33776150489301 48.868528500470724,2.337763704893011 48.86852700047073,2.337794804892998 48.868520700470725,2.337867504892984 48.86865570047074,2.337883204892982 48.86868540047073,2.337882904892984 48.86872120047074,2.337883304892986 48.868742200470734,2.337881304892995 48.86883360047073,2.337881004892997 48.868859100470736,2.337757604893038 48.868858000470745,2.337758104893036 48.86883280047076,2.337673304893066 48.86883340047075,2.337627104893082 48.86883370047075,2.337620004893085 48.86883380047074,2.337546104893109 48.868834500470726,2.337547404893109 48.86885080047075,2.337424004893153 48.86885060047078,2.337422704893152 48.86883370047076,2.337421204893142 48.868716700470735,2.337337804893171 48.86871610047076,2.337332904893174 48.86871580047076,2.337315304893178 48.868703400470785,2.337315804893175 48.86867750047076,2.337313204893174 48.86863000047076,2.337353004893158 48.86862070047077)))"
2031,"MULTIPOLYGON(((2.337237404893214 48.868834700470764,2.337216504893217 48.86877540047075,2.337213104893219 48.868768000470766,2.337199504893221 48.86873990047077,2.337163204893228 48.868668900470794,2.337161104893229 48.86866510047078,2.337313204893174 48.86863000047076,2.337315804893175 48.86867750047076,2.337315304893178 48.868703400470785,2.337332904893174 48.86871580047076,2.337337804893171 48.86871610047076,2.337421204893142 48.868716700470735,2.337422704893152 48.86883370047076,2.337394204893161 48.86883440047077,2.337237404893214 48.868834700470764)))"
2032,"MULTIPOLYGON(((2.337237404893214 48.868834700470764,2.337079704893268 48.86883420047078,2.337005804893294 48.86883400047077,2.337010404893289 48.86878270047079,2.33695390489331 48.86878130047079,2.336943204893307 48.868711100470755,2.336922804893312 48.86871490047079,2.336907504893315 48.86868020047078,2.336882104893319 48.86861940047078,2.336867404893322 48.86858350047078,2.336839904893325 48.868515300470776,2.336917804893298 48.86849830047076,2.336931504893292 48.868495300470784,2.336987904893272 48.868484600470765,2.337070704893242 48.868464100470774,2.337114504893237 48.86856150047076,2.33714090489323 48.86862180047076,2.337144604893231 48.86862900047077,2.337161104893229 48.86866510047078,2.337163204893228 48.868668900470794,2.337199504893221 48.86873990047077,2.337213104893219 48.868768000470766,2.337216504893217 48.86877540047075,2.337237404893214 48.868834700470764)))"
2033,"MULTIPOLYGON(((2.333847804894393 48.86901630047094,2.333800604894406 48.86897740047094,2.333809304894396 48.86890630047096,2.334066304894311 48.86892440047093,2.334104904894299 48.86895270047093,2.334063204894328 48.869134600470936,2.333940404894369 48.869120700470965,2.333916004894376 48.869093600470976,2.333847804894393 48.86901630047094)))"
2034,"MULTIPOLYGON(((2.335997704893661 48.86908340047083,2.335995704893649 48.86892630047083,2.336004604893643 48.86892170047082,2.336463904893488 48.86892020047082,2.336463604893488 48.86892480047077,2.336454904893505 48.86907600047081,2.336308604893555 48.86907640047083,2.336307604893555 48.8690801004708,2.336303904893556 48.86908010047082,2.336139604893613 48.86908190047085,2.33608780489363 48.869082100470834,2.336085704893632 48.869084100470836,2.335997704893661 48.86908340047083)))"
2036,"MULTIPOLYGON(((2.335071804894003 48.86938010047088,2.335073204894004 48.86940410047091,2.335306604893924 48.86940280047088,2.335308704893922 48.86939210047088,2.335311204893917 48.869343700470885,2.33531400489391 48.869274600470874,2.335317704893906 48.86922660047089,2.335320004893902 48.86916940047087,2.335319604893894 48.869093800470885,2.335318204893892 48.869053500470876,2.335317804893886 48.86900110047088,2.335317404893882 48.86892520047086,2.335004604893989 48.86892550047087,2.335002704893998 48.869043900470885,2.335000704894005 48.86911590047089,2.33500090489401 48.86916560047089,2.335001404894009 48.86916870047089,2.335003104894011 48.86917390047089,2.33500590489401 48.869178800470905,2.335009804894009 48.869183500470875,2.335010604894008 48.86918440047091,2.335011704894007 48.86918530047089,2.335016704894006 48.86918950047089,2.335022604894005 48.8691931004709,2.335029304894003 48.86919610047088,2.335033504894001 48.869197500470904,2.335033404894004 48.86922720047089,2.335033504894009 48.869281400470896,2.335035104894009 48.86930520047091,2.335072204893999 48.86933190047089,2.335071804894003 48.86938010047088)))"
