"id","polygon"
commune_33544,"MULTIPOLYGON(((-0.991505217165017 45.54761988636807,-1.068505988236032 45.51499114455813,-1.072823602401414 45.5137074370668,-1.077642322839592 45.513119470845,-1.0816618795534 45.51334933038394,-1.084148754475718 45.51416953499734,-1.086592087460414 45.512587405220906,-1.088455270961032 45.512270671590386,-1.090389207912578 45.50987025485786,-1.090998296680111 45.50976509468442,-1.093434948282424 45.511590492960615,-1.094745158829773 45.51080240822966,-1.098920043184932 45.51391587200713,-1.100860158467386 45.51248885316336,-1.101611937285003 45.51256146276914,-1.102360239217185 45.51366211555245,-1.103589513019473 45.513427813628574,-1.10510792928367 45.51403321092994,-1.107070769314885 45.516101993977685,-1.108639490116692 45.51648459282716,-1.109576914515861 45.51561710538973,-1.110683230352052 45.51607702230506,-1.111176900951332 45.516421416829274,-1.107483356501692 45.52098035763695,-1.1166588377373 45.52518419086258,-1.112125193149813 45.530699229666176,-1.112251091878648 45.53213732613816,-1.110753336093066 45.53322011600229,-1.11234490239367 45.53184534751567,-1.112200651608023 45.53111124396902,-1.108218205337752 45.53462308367318,-1.105941727490641 45.53823829330972,-1.104128283288913 45.539566969896086,-1.100987545522118 45.54054285595757,-1.099817340608835 45.541983210948764,-1.098506460880543 45.54542682400838,-1.098058041878344 45.5522410064473,-1.096576592417772 45.55701088162136,-1.091887575765041 45.56536822444359,-1.088828539342028 45.566969208909555,-1.081401121670369 45.56857653568838,-1.078093652326576 45.56874445659987,-1.07741694132244 45.56802694408335,-1.081262947312974 45.56792062598879,-1.083992459664472 45.5668962909759,-1.077912634522425 45.56745351608775,-1.074636441202824 45.56919813239271,-1.061699106039241 45.57253309248297,-1.06112846684215 45.57368080808085,-1.061414769841216 45.57250730644558,-1.026282779535434 45.57515783214127,-0.991505217165017 45.54761988636807)))"
commune_33150,"MULTIPOLYGON(((0.100209379644398 44.701060528670304,0.102754098407896 44.69834702221654,0.102092689738578 44.6960072016405,0.105695910262443 44.69576637471651,0.105193391902467 44.691046978480195,0.102820949887041 44.6859056671902,0.111034402788388 44.68469794637958,0.113001286126089 44.6831322031653,0.113198326208863 44.68138242428631,0.114469877321286 44.68116064809085,0.117931197966904 44.68278417660061,0.121128237336985 44.68348001601878,0.123906078770008 44.68306398980292,0.130039318511827 44.68326020210344,0.134304808164836 44.6823680996569,0.133480959157072 44.68146119625614,0.134047784635788 44.67960296485471,0.132176379626029 44.677994152461075,0.131886065043473 44.67615785206664,0.130755728022278 44.675891609002086,0.130652917864849 44.67503491393395,0.131561186004501 44.67467830195822,0.131101716481085 44.67346191890445,0.129872449059442 44.67290842369398,0.130061664512732 44.67182147526736,0.131022633037072 44.67149506468719,0.130861922766759 44.670684615492256,0.13154623683955 44.670683446032335,0.13119737604883 44.670245583284824,0.13370426756047 44.669086292939895,0.132591693097156 44.66837459525175,0.133587128541075 44.6679896008703,0.132080675974425 44.66770010682618,0.130424084539663 44.66840035761158,0.126601376415946 44.6659282136933,0.124948262115908 44.665743815548595,0.12474004661489 44.66495103989822,0.122497208042101 44.66440083137907,0.118598831138566 44.66494976506056,0.116360489045993 44.666063466064855,0.113486011098194 44.66608938033893,0.111936191235437 44.66728852938618,0.110155176721396 44.66730867318286,0.109052772265665 44.66869244340073,0.107522744788151 44.66881459944884,0.105100825770484 44.66774495011849,0.105836854382727 44.667228188249396,0.10453683861742 44.66587256874028,0.102978384389203 44.66556689779756,0.102877273497773 44.663998516856935,0.10212854786552 44.66324107862373,0.09565365916139 44.66229556477832,0.092370454768614 44.663786742145795,0.089461072125701 44.66238861164507,0.090367059602659 44.66395927382876,0.089677842082571 44.66564471656847,0.086492176458562 44.665926601383326,0.082635472381721 44.66795193838757,0.078168889658727 44.67357542886733,0.079489324158088 44.67691478373474,0.081590682797337 44.6784675309189,0.080425630617889 44.68150434001113,0.081695867139447 44.68506306515587,0.084432434291305 44.68789105992206,0.087311888310614 44.68947590320792,0.088331522671543 44.69124957881334,0.091680057225764 44.69224304552025,0.092868639266663 44.69444183498836,0.092000077976549 44.69653701991183,0.094656748358517 44.700370749704405,0.096677411629841 44.70101476945109,0.100209379644398 44.701060528670304)))"
commune_33101,"MULTIPOLYGON(((-0.590370343295434 45.165041350011904,-0.590615945485849 45.16634399880711,-0.588362956817017 45.16883660706828,-0.58977240542649 45.169394258040086,-0.589088804249389 45.17051409217498,-0.594392897530053 45.17086158696994,-0.595945217074123 45.17521735031048,-0.594785940968658 45.17967492599656,-0.595768343463807 45.180641063233985,-0.599546892329145 45.17978732584295,-0.601847773542183 45.18273711037179,-0.601765795616891 45.185317628800625,-0.597407267274434 45.187836901702525,-0.600210974528931 45.19112835929606,-0.598658609992316 45.19235740161312,-0.5977302059387 45.19735289526012,-0.597834228228152 45.20311731308115,-0.596502593846147 45.20540280047196,-0.596100331730377 45.205689772846746,-0.591750466352977 45.204154211552904,-0.587124218121764 45.202004539015434,-0.586279446976498 45.202706796142856,-0.563093413193608 45.20981911404213,-0.552855340755735 45.21359933769228,-0.551210450329522 45.212799912983286,-0.550157242364845 45.21286135195211,-0.549636171327174 45.21200723384878,-0.544353883152533 45.20870675048676,-0.552839728927069 45.202063669553816,-0.558648798210237 45.19371702868812,-0.561800292187206 45.19486033317121,-0.568213716984948 45.1856321707028,-0.56873305568292 45.18121703938072,-0.573427203166833 45.18082343601202,-0.57293602787228 45.176197276379455,-0.574070393396376 45.17629974779845,-0.575093884324694 45.17393519276985,-0.578635299177303 45.170319943342335,-0.580276524105836 45.17039977741598,-0.580550272163988 45.169820442946886,-0.582076794051962 45.17009862140475,-0.584105939067574 45.164710122979535,-0.58414873485449 45.16285649297635,-0.590426658346853 45.16276724945939,-0.590370343295434 45.165041350011904)))"
commune_33255,"MULTIPOLYGON(((-0.312116478085527 44.38371650741224,-0.310982375192419 44.38335781679686,-0.305960246924407 44.38392865411031,-0.302087334838784 44.381006910409184,-0.298658788929922 44.38001237941858,-0.297171482617742 44.37846136779549,-0.292178183763366 44.378355908526615,-0.289940427509913 44.376856989363986,-0.285993898582889 44.37673346530905,-0.282128934741556 44.37771282651469,-0.289932745537266 44.36998209350159,-0.296907471115283 44.36088186050231,-0.295220134578766 44.35888367344247,-0.295891378762071 44.358075237337516,-0.294685596250147 44.35766088905391,-0.293484813100966 44.35577784389757,-0.293065794356876 44.35425158314988,-0.293682164963136 44.35388176054008,-0.290527502439065 44.35004989530107,-0.288108960101054 44.34868253334144,-0.288873767283483 44.34775602618271,-0.285308757858054 44.34482463316807,-0.2837670056424 44.34216067939833,-0.280513291808169 44.34038836441447,-0.280394408360209 44.33688369869475,-0.279604936019925 44.33593154533116,-0.281233391521037 44.33370632348261,-0.280929158767449 44.33211625950714,-0.284381414056611 44.32879147573753,-0.282939088628356 44.327011984357,-0.276191151221686 44.32485106859469,-0.277263673698296 44.32115416039018,-0.280038762142172 44.321096617290785,-0.280438092273219 44.31795851068406,-0.281929948991336 44.31698062585477,-0.284197330399797 44.311891181042284,-0.285405919610137 44.31135505093135,-0.288367256120716 44.31207191242642,-0.289742144301218 44.311764096313304,-0.290058121594522 44.30918881770362,-0.28926738242317 44.30669802222412,-0.292792138655379 44.3068582417953,-0.307241531666815 44.29926651060953,-0.325855737728485 44.2868520629255,-0.329621059946466 44.282947805834496,-0.336338832071377 44.27799428791417,-0.372912773484457 44.20704714937096,-0.389614807894127 44.20948380514569,-0.396568694049463 44.236607540348906,-0.383267965225983 44.28639182473392,-0.36122670083461 44.31315811298722,-0.351120352301097 44.327498172393085,-0.334156132355245 44.33773252632043,-0.33335058922759 44.339253432258765,-0.329395964062263 44.3428374039451,-0.319063757302698 44.34427412399116,-0.318127533147894 44.34659438996614,-0.316532767744019 44.34824077849988,-0.317516650650375 44.34954000432649,-0.312567098078716 44.35071987982926,-0.311494029046175 44.35240273128885,-0.308942715420736 44.35294260497419,-0.308378082574821 44.35368034833039,-0.307661956850151 44.354834377478944,-0.307842121285088 44.35731647711793,-0.306752204754439 44.35748979648087,-0.30678654745964 44.3582068198883,-0.30554108295152 44.35879203132653,-0.307461987931235 44.36149299699395,-0.306602792608189 44.36383336858886,-0.307882244533572 44.36561212287903,-0.306959156421589 44.368558059877,-0.307840854044783 44.37038481527796,-0.306569582634668 44.370640159843816,-0.306371407457735 44.372064217043345,-0.306708997243817 44.37296223346225,-0.308634604349726 44.37388638535279,-0.30789257093721 44.37412853006395,-0.306805347467426 44.37600907156126,-0.309520687632356 44.38158635182781,-0.311649496723933 44.38202684407681,-0.312116478085527 44.38371650741224)))"
commune_33006,"MULTIPOLYGON(((-0.679779556920394 45.23197493199394,-0.677515111765016 45.23158710758006,-0.676187369921785 45.23043015716032,-0.673449285403286 45.23051936222714,-0.672554995912424 45.22933729562732,-0.670123161603761 45.22876824245243,-0.668460154030222 45.22716521867802,-0.653422796922817 45.223025993356224,-0.645205239785896 45.222485133610874,-0.617720842976066 45.223473683220355,-0.608235464296798 45.22056003408812,-0.609744538785525 45.21368792488419,-0.608356805555514 45.21330914736558,-0.60825737362252 45.21076691255455,-0.609230890397401 45.208272918060175,-0.607436717943996 45.206418225683905,-0.605268371280058 45.206012363193146,-0.604975058398211 45.20453188873435,-0.603453848862108 45.202536727496366,-0.603326380745249 45.199023743570294,-0.609669288091448 45.19737299646971,-0.613932596584377 45.19877275070093,-0.615189957343948 45.19871850887115,-0.61642011386859 45.1977529535644,-0.618992861486417 45.19857903542064,-0.622532671928691 45.19833439937805,-0.623756772234662 45.19341105014779,-0.625679630542901 45.19263380957073,-0.628950257603627 45.19374434930831,-0.633764373252347 45.19416277361735,-0.634538705537415 45.19362287363861,-0.636054129244991 45.19391152326604,-0.636933869237982 45.193072520675294,-0.640932333354239 45.19284929548945,-0.64956669620725 45.19530835145269,-0.650406287280097 45.19724860816458,-0.651862597558103 45.19737132569996,-0.650289827459754 45.19862522235047,-0.649091629964086 45.200928676627036,-0.650781710649283 45.207232667933496,-0.661859432062016 45.20452438687896,-0.663452755519983 45.21236017663383,-0.670265142703427 45.210558061474174,-0.672866412774286 45.21952163189616,-0.679779556920394 45.23197493199394)))"
commune_33138,"MULTIPOLYGON(((-0.042465568790386 45.020958753731065,-0.042782717279347 45.01985170407383,-0.043787526427438 45.01961608188615,-0.04964124020166 45.020890284925024,-0.056844079214237 45.02020248327654,-0.059253109480182 45.02095083517093,-0.060877637392123 45.02345254968327,-0.063226751584321 45.023915031876705,-0.069404292557835 45.02278248509133,-0.071589142178194 45.01957929877665,-0.073191781747368 45.01917372359536,-0.074861841980997 45.0203890754103,-0.078266085741963 45.02114015496146,-0.079234799038178 45.02232889051321,-0.079546372615343 45.02485136202143,-0.081040482579591 45.02611925675984,-0.084680744892469 45.026810455895806,-0.091125262252398 45.027084882848555,-0.092959588561184 45.02480016097508,-0.092700227489931 45.022060903222034,-0.089391283048714 45.01797726099244,-0.089759594328697 45.017123634268984,-0.093717200710981 45.015335877222384,-0.09601074159081 45.01626416257813,-0.101780005206488 45.017119897475624,-0.105485409607954 45.01679217627777,-0.109135980533836 45.015683727908545,-0.112671225302235 45.01581646416753,-0.113898761442949 45.01543430111574,-0.116485931887939 45.012365776745305,-0.118820559705732 45.013456444369076,-0.120729216556806 45.01627016907507,-0.123096826496859 45.01717330573205,-0.123882649728516 45.02069160721375,-0.128611417912472 45.02491821686275,-0.140014611778445 45.02563330524388,-0.143522574846154 45.02671470480048,-0.143976251268442 45.02732634817387,-0.143248040310117 45.031328859964205,-0.142015419871434 45.03329831751301,-0.144640281085257 45.03401084503097,-0.146353088048407 45.03278560558635,-0.147204042883992 45.033003040936606,-0.147387179342071 45.03375118069393,-0.145969614841727 45.035661937410374,-0.146967580622958 45.037114231992504,-0.148594104192575 45.03758456453116,-0.155861354499982 45.034433052912526,-0.158999436058044 45.03459724220706,-0.158789682688102 45.036239600552165,-0.16038482417199 45.036895380049316,-0.160668899321636 45.03764964916704,-0.159212709585425 45.04078358242546,-0.16311279456748 45.04057100126598,-0.166303833441092 45.038677160422544,-0.169946977188681 45.04001164119746,-0.172393115155543 45.04213255670877,-0.177300148686163 45.04259544995765,-0.176445016905835 45.04380932507881,-0.173351861333509 45.04471665463602,-0.172204481650072 45.04633801781496,-0.169437075912173 45.04725487417128,-0.170242744664199 45.04785640516381,-0.166802981362378 45.05068557234739,-0.165821818881821 45.05077925740803,-0.16360286349045 45.05229582270817,-0.162233431556227 45.05388733866932,-0.159268254356083 45.053877798965836,-0.156889573345458 45.05326763495058,-0.154790675746202 45.05421381569049,-0.148579970673958 45.05499606131392,-0.144565864894605 45.0563422084571,-0.133946653252455 45.055415207294125,-0.134700002914058 45.06196211027559,-0.131874799988818 45.063210328162874,-0.133027284867603 45.06496749322735,-0.131804627336675 45.06786107221726,-0.127340336788297 45.06868397209765,-0.121471195330994 45.068101616828166,-0.117179864529053 45.069269782461866,-0.115661934119114 45.06815795743943,-0.116416132424449 45.06581023473845,-0.115443523962432 45.06581221699338,-0.113665490588175 45.064548152471744,-0.109891660400064 45.063129861448395,-0.110304325653571 45.06259390278405,-0.102876249141884 45.05997622046417,-0.098486270052734 45.05931271521693,-0.088513642703222 45.0546149120144,-0.085925349558339 45.051687896936876,-0.086692716444601 45.05119626418843,-0.086171234917811 45.04978521949291,-0.087629524130716 45.04956006630004,-0.085837892045132 45.04699121652502,-0.088836388978116 45.04537984032361,-0.086345477461337 45.04292051170918,-0.084160139370549 45.043672200145465,-0.076259779368215 45.04356010194318,-0.068957518801369 45.044155414443296,-0.067530993131259 45.04910824330361,-0.059789422689002 45.04661267682722,-0.051212204472231 45.04465220154583,-0.050638082347406 45.045405000903514,-0.046173701279113 45.043877411530055,-0.049695552492684 45.03499208536752,-0.049738716261143 45.031423626884234,-0.050823960330639 45.03039912059403,-0.026283386227966 45.034839963541316,-0.026572771029574 45.03253082710014,-0.023876408351822 45.03003974553468,-0.024806492963579 45.02818175114309,-0.023298205627843 45.02792178539135,-0.025587946565064 45.02458607431729,-0.027014369577609 45.02455539449039,-0.028858389443927 45.02646589339195,-0.030382817837927 45.02669560938142,-0.031708041830699 45.028056137300965,-0.040117986723204 45.02961801561915,-0.042882369640614 45.02855582099168,-0.043503039438869 45.027562110758936,-0.043650480561734 45.0250396427579,-0.042465568790386 45.020958753731065)))"
commune_33350,"MULTIPOLYGON(((-0.15381945596953 44.80446989512368,-0.149795965693637 44.80381480402603,-0.148197183813862 44.80227349568729,-0.143770978083515 44.80124759121631,-0.140117027304209 44.798253413895594,-0.1365844447014 44.79738122228297,-0.135973590869753 44.79573250480499,-0.133958634357281 44.79497676915698,-0.132184634327492 44.79318521806208,-0.13172017357366 44.790572755728235,-0.130198764730095 44.78967777011356,-0.127588052579972 44.78957938054188,-0.124937078065118 44.78698173209615,-0.12471468464848 44.784529119229084,-0.121044054716723 44.78333779587653,-0.114691770264242 44.77931959690708,-0.112954024191577 44.778779167040106,-0.109127257992635 44.77919024844077,-0.109703405078323 44.77702787312008,-0.107219755833583 44.774479216349775,-0.108278462611301 44.77260245313276,-0.106866656404063 44.77104276263682,-0.108227423651975 44.77080997760993,-0.108794916673598 44.766890890511206,-0.1138868563342 44.76686771910262,-0.114375244168796 44.76298956356331,-0.113783942826709 44.76121858652829,-0.114526904160437 44.75938036766863,-0.11807016468146 44.761247587275705,-0.120793063098064 44.763664907265856,-0.122258760838595 44.76662397795355,-0.12649474644903 44.76878948654868,-0.126342118533279 44.76977499972431,-0.130614537354922 44.77070223832784,-0.132863038938618 44.769990847061095,-0.134789356223613 44.770194050238224,-0.135314231013387 44.76944486651776,-0.136962729496197 44.76974689659873,-0.134514881700152 44.772439949724024,-0.135397942076171 44.772601474529836,-0.13507294271399 44.77332878480869,-0.1331652208356 44.77477752841696,-0.132846328592139 44.77731751268779,-0.136211715406206 44.77975148044834,-0.134750323937279 44.78097227160074,-0.134529913752533 44.783076989888656,-0.135744622775424 44.78355620749996,-0.136486080921337 44.78582472854481,-0.141883705237155 44.78863531209127,-0.146326607753955 44.789186842056274,-0.149084242918745 44.7888129805249,-0.149634946935847 44.78945057943105,-0.152079762926391 44.789951426188566,-0.153192053886653 44.79096768851493,-0.153320172304948 44.79230388211053,-0.157054940713147 44.794455558452334,-0.155811896976457 44.79521449104294,-0.155200617574469 44.796610480548615,-0.156934979561771 44.79961831957665,-0.156786338865173 44.80177063017451,-0.153754407491545 44.80349141553949,-0.15381945596953 44.80446989512368)))"
commune_33301,"MULTIPOLYGON(((-0.16636580339644 44.77920477155809,-0.168578437431578 44.77783591807429,-0.171418732180972 44.777481644561,-0.17461720599891 44.77401745941472,-0.17683296143472 44.77304660217115,-0.177095413790151 44.77211731275854,-0.178824998171631 44.77192353479705,-0.182709826295153 44.770006315329006,-0.188010184713934 44.770438696991626,-0.189921066151715 44.770142213473754,-0.19035278950386 44.77061724742481,-0.196102203793062 44.77020194300209,-0.196581017451181 44.7709035609154,-0.199123467764954 44.771703291571654,-0.201405136606841 44.776340872224786,-0.208692987080572 44.782855544383494,-0.210881278260393 44.78331206869696,-0.215971194895786 44.78282566784592,-0.208953032060906 44.792219029094525,-0.206231614683775 44.79300332088958,-0.201964848593885 44.79636056919752,-0.199767170162342 44.80065810821232,-0.196740302749761 44.799886734797454,-0.195453970302644 44.80007790553733,-0.194356838612682 44.79941211082465,-0.191077005281432 44.80269631673805,-0.180284292085942 44.797830851732066,-0.178586863124506 44.799188765074256,-0.171651165687611 44.8009949024253,-0.167278818307153 44.804074445318754,-0.155725060552874 44.803785837760515,-0.15428887026022 44.80325004816449,-0.156786338865173 44.80177063017451,-0.156934979561771 44.79961831957665,-0.155200617574469 44.796610480548615,-0.15663761533118 44.794572866136576,-0.159967678832824 44.79361838420772,-0.160851012339202 44.791932582033404,-0.160654696531747 44.790556889401515,-0.16233614148156 44.78882218058464,-0.161882978961573 44.78823411826206,-0.165047858750052 44.78525324456628,-0.165039526790331 44.78425152823526,-0.164136638217803 44.78365289327279,-0.16407074067129 44.781605816853315,-0.16636580339644 44.77920477155809)))"
commune_33209,"MULTIPOLYGON(((-0.136962729496197 44.76974689659873,-0.14010230854692 44.765312329779,-0.147941499435382 44.76601700110652,-0.152939271080061 44.767043504023405,-0.152647425363038 44.77034236171796,-0.159435350724972 44.77210873755027,-0.161841762612965 44.77315286401277,-0.162041323623886 44.77391214595527,-0.16552147018219 44.77524181180184,-0.165303029911338 44.776259915164566,-0.166529501048666 44.777776455541,-0.16636580339644 44.77920477155809,-0.16407074067129 44.781605816853315,-0.164136638217803 44.78365289327279,-0.165039526790331 44.78425152823526,-0.16506619198704 44.78519685658409,-0.161882978961573 44.78823411826206,-0.16233614148156 44.78882218058464,-0.160654696531747 44.790556889401515,-0.160851012339202 44.791932582033404,-0.159967678832824 44.79361838420772,-0.157054940713147 44.794455558452334,-0.153400062123345 44.79237459294477,-0.153192053886653 44.79096768851493,-0.150866198305212 44.78940747170425,-0.149634946935847 44.78945057943105,-0.149084242918745 44.7888129805249,-0.146326607753955 44.789186842056274,-0.141883705237155 44.78863531209127,-0.13625358106918 44.785603349255396,-0.135744622775424 44.78355620749996,-0.134529913752533 44.783076989888656,-0.134750323937279 44.78097227160074,-0.136211715406206 44.77975148044834,-0.132829477231251 44.77726482889684,-0.1331652208356 44.77477752841696,-0.13507294271399 44.77332878480869,-0.135397942076171 44.772601474529836,-0.134514881700152 44.772439949724024,-0.136962729496197 44.76974689659873)))"
commune_33044,"MULTIPOLYGON(((-0.189921066151715 44.770142213473754,-0.188010184713934 44.770438696991626,-0.182709826295153 44.770006315329006,-0.178824998171631 44.77192353479705,-0.177095413790151 44.77211731275854,-0.17683296143472 44.77304660217115,-0.17461720599891 44.77401745941472,-0.171418732180972 44.777481644561,-0.168578437431578 44.77783591807429,-0.16636580339644 44.77920477155809,-0.166529501048666 44.777776455541,-0.165303029911338 44.776259915164566,-0.16552147018219 44.77524181180184,-0.161963062170472 44.77380265133282,-0.162693648037543 44.77143190440446,-0.161595848694299 44.770197287065294,-0.157679367593519 44.76852314154657,-0.159789119686188 44.76555266075394,-0.1616139524307 44.76509873619354,-0.16293641226717 44.76250476184583,-0.163934123018135 44.761648222638044,-0.165927143811286 44.7615786645242,-0.168534148848346 44.75925334606719,-0.169319636029368 44.7594579342687,-0.169538739267584 44.75818481401685,-0.171221554411293 44.75678780219856,-0.171674787663694 44.757850657644006,-0.175459218364759 44.75797559594214,-0.17469662409367 44.75909491550426,-0.175197249414584 44.760883536875696,-0.179549438421404 44.76153989635706,-0.183033229966139 44.76104068347458,-0.184279849211426 44.76038674129784,-0.188148310291921 44.76167748698086,-0.18846929902218 44.76593288109354,-0.188935720272758 44.76595009099099,-0.188050241563846 44.768981457329076,-0.189921066151715 44.770142213473754)))"
commune_33466,"MULTIPOLYGON(((-0.253051339579698 44.831804915431015,-0.251780118756234 44.83003640668637,-0.25494742769029 44.82927758329886,-0.256208173263484 44.82590652732801,-0.258585567022762 44.82343167431933,-0.258966481238492 44.82183545713323,-0.257022046469008 44.81991919707111,-0.258864558968954 44.82055890100785,-0.259616688544923 44.81909864932544,-0.261575746508425 44.818954535033185,-0.261669794893948 44.81695494632044,-0.263401105412562 44.81555055985625,-0.263795929305087 44.813739455164814,-0.26922068233733 44.81085111136195,-0.268584660589166 44.80729522656193,-0.269959651803588 44.80669239417829,-0.269456809863038 44.80570791331315,-0.271632418536563 44.80511748664635,-0.277967188604721 44.80561247435539,-0.28057551035346 44.8051072927215,-0.280662236751215 44.80774134044419,-0.281431661805357 44.80780327098205,-0.282145829106618 44.80715766689163,-0.289144635934704 44.80794054105518,-0.289845351804739 44.80758543913488,-0.291404373760646 44.80844206785816,-0.292972324720209 44.80662122853815,-0.293380901691047 44.80510514754064,-0.300331306532536 44.80577611188137,-0.301993503498442 44.8031097939862,-0.303010169416371 44.803179527127284,-0.304357771759451 44.80233377202678,-0.308241417387166 44.80322356979462,-0.310402849139134 44.8042692103608,-0.305814080953405 44.80916582086089,-0.306668849674865 44.81323588403708,-0.302212926703785 44.81808421230691,-0.301360865862885 44.82114273016661,-0.300282019786984 44.822153454234865,-0.300211158098041 44.82670077861737,-0.297424900645802 44.829861865933026,-0.296785232647929 44.82931949019645,-0.294753414463734 44.832502228769066,-0.292425967868054 44.831640499748346,-0.291983010251444 44.83272507093495,-0.287964374137445 44.83161426815701,-0.28362930692617 44.82961519190601,-0.281304625099502 44.82961911974519,-0.27937225017477 44.82885987737261,-0.275970364176871 44.82897844470946,-0.274721258051323 44.828447642160235,-0.269220683935042 44.82862254914148,-0.266612342861262 44.829909586886245,-0.26309835238561 44.82951653245174,-0.259595899343946 44.830870253608204,-0.255180097557089 44.829774465330345,-0.254048722896935 44.8311629121118,-0.253115410774108 44.831096579131575,-0.253051339579698 44.831804915431015)))"
commune_33194,"MULTIPOLYGON(((-0.194151925216985 44.83514599813908,-0.188084225445847 44.83257052752608,-0.189102118813308 44.82855315865891,-0.194260537633194 44.8256348292437,-0.194038521207473 44.82511500287515,-0.19493716826767 44.824419625283454,-0.200861798802146 44.82291699520712,-0.201380710995544 44.82151437352293,-0.200734459371021 44.82074910240941,-0.201493671799078 44.81980899902242,-0.204019036706316 44.81958107274147,-0.205734861760412 44.81867816901524,-0.209114310403795 44.81452110088581,-0.20980125149598 44.81491210275738,-0.210611745732161 44.81338925870796,-0.217350895836184 44.81408956408862,-0.218290113485346 44.81236468688482,-0.220236853848642 44.81158910431134,-0.221706200432385 44.8093324818143,-0.219983750558798 44.80520786489544,-0.22026990477264 44.80110239107968,-0.224588020055849 44.79474866543726,-0.225463152966419 44.79420959165986,-0.230482740566863 44.797745176394095,-0.235066475371414 44.79906311682654,-0.235380892395366 44.79874306884789,-0.236954318679621 44.799539636188456,-0.236422904936748 44.79998136266069,-0.238405236007921 44.801108380590755,-0.242325539050053 44.80511171073807,-0.24149497896436 44.807630190145254,-0.242192383661438 44.80866045617518,-0.241875603748752 44.81010243924201,-0.240161963720112 44.81146811451197,-0.240672896713131 44.81205239985846,-0.235415523079018 44.81523537878056,-0.234969464627049 44.81667840823444,-0.233108782958784 44.8181131344876,-0.230566284419647 44.81966951638374,-0.227580156926401 44.8199195725589,-0.229940388898715 44.82217112405582,-0.229382918876125 44.82249462880576,-0.230365279218183 44.82508996031142,-0.228458177899841 44.82631870482423,-0.227347249286099 44.82851363293963,-0.225266605261793 44.82914905208941,-0.224950121592487 44.829745759462405,-0.222083542845699 44.829308257600125,-0.221866049889905 44.83061573295894,-0.220658849156063 44.830409308092776,-0.218972068805168 44.83107011104382,-0.218220343533902 44.83114418957027,-0.216497200020754 44.83008765727126,-0.216586334488469 44.83073745084472,-0.214305575882196 44.830225087137954,-0.213867322584443 44.83124068408431,-0.211567012374488 44.830275590821415,-0.211511174013878 44.830627725305426,-0.20880605294332 44.83066547786151,-0.208794435020473 44.83117131549589,-0.197739486013216 44.83223219237157,-0.196153240723847 44.832996066686995,-0.194151925216985 44.83514599813908)))"
