id,geom
building_1048418,POINT(8.749971773979643 42.08535530672978)
building_1108924,POINT(8.68392437529694 42.11577709959278)
building_1110053,POINT(8.684026231141075 42.11592891387851)
building_1112300,POINT(8.68213157543893 42.116508066558936)
building_1114903,POINT(9.07147369398097 41.70648881787535)
building_1116612,POINT(8.91361197749189 41.7297234995282)
building_1123656,POINT(8.769004002543438 42.028936999577844)
building_1123664,POINT(9.113782002432083 41.5457489994953)
building_1126476,POINT(8.767376002543187 42.0150519995757)
building_1128081,POINT(9.170091640155729 41.7487872113245)
building_1128124,POINT(8.911053002496491 41.81253199954143)
building_1128906,POINT(8.68635360256906 42.11624064959282)
building_1130357,POINT(8.934981826409755 41.94682946912738)
building_1192413,POINT(8.768410145241958 42.01384704686274)
building_1195652,POINT(8.914074402488591 41.663085299517476)
building_1196789,POINT(8.789514002531108 41.88245299955453)
building_1196821,POINT(9.012022727462863 41.64879932451357)
building_1199648,POINT(8.768360702542875 42.013813999575504)
building_1203161,POINT(8.787863002548459 42.235857999609266)
building_1203768,POINT(8.789450002531174 41.88359899955471)
building_1204063,POINT(8.798689723788241 41.728565497679135)
building_1204722,POINT(8.796686002541664 42.14152999959473)
building_1206114,POINT(8.989492002470165 41.68136199951916)
building_1206988,POINT(8.820623177531084 42.04971694958015)
building_1207965,POINT(8.79333558673496 41.92782295891769)
building_1209029,POINT(8.863878309690772 42.006242652103296)
building_1209044,POINT(8.792035602532652 41.928289899561705)
building_1209759,POINT(8.81262790251898 41.75403707453375)
building_1209892,POINT(9.171248794767969 41.75015802874212)
building_1266600,POINT(8.79066910253329 41.93424799956265)
building_1266713,POINT(9.107570184796216 41.75097668188129)
building_1268443,POINT(9.171542002426909 41.749658999527114)
building_1269225,POINT(8.862950902516978 41.98305524956903)
building_1271080,POINT(9.157670002439193 41.93793899955701)
building_1272309,POINT(8.790298562796865 41.92848706671066)
building_1279500,POINT(9.390855002376076 41.85700699954053)
building_1279520,POINT(9.062312602452662 41.70468155952169)
building_1280416,POINT(9.172029002426768 41.74928149952703)
building_1281540,POINT(8.787703702534118 41.93561669956293)
building_1282287,POINT(9.17203910242676 41.74914229952704)
building_1282315,POINT(8.90445960974818 41.674407129234574)
building_1282498,POINT(8.787433777534202 41.93582379956296)
building_1282904,POINT(9.123286658737252 41.94207761897312)
building_1283405,POINT(9.109424214111442 41.75118101698327)
building_1284023,POINT(8.904384459639248 41.77464127096405)
building_1285963,POINT(9.123387080459521 41.94226552770104)
building_1351587,POINT(9.109451785915285 41.75282161665871)
building_1356550,POINT(8.9006008024926 41.67467659951956)
building_1356676,POINT(8.745181936498195 42.2573706376819)
building_1359947,POINT(8.829838875973056 42.01375059113629)
building_1360116,POINT(8.744561005296354 42.25759438476196)
building_1361809,POINT(8.745037002560636 42.25788399961339)
building_1363999,POINT(9.037128790628392 41.718853215615155)
building_1364051,POINT(8.862390002517015 41.98076399956868)
building_1371482,POINT(8.805803063340484 41.98528587932653)
building_1425702,POINT(8.737455307199836 42.06629246801751)
building_1426295,POINT(8.74403701026726 42.25824990574724)
building_1426397,POINT(8.736528588267944 42.066629313869946)
building_1427221,POINT(8.737494723981976 42.06674447101279)
building_1427834,POINT(9.076895502440673 41.52895639949314)
building_1428595,POINT(8.737439192553456 42.067425424584336)
building_1429369,POINT(8.73841816366428 42.06667334402866)
building_1430144,POINT(8.7438574467893 42.258373162475884)
building_1432258,POINT(8.689531302568264 42.11689129959285)
building_1439400,POINT(8.743337566554537 42.25857611329822)
building_1444814,POINT(9.191852002417209 41.652178999511236)
building_1446629,POINT(8.667418002567397 41.980469999572065)
building_1448777,POINT(8.700100002574063 42.29418999961971)
building_1507916,POINT(8.825118375256046 42.025601626849046)
building_1509743,POINT(8.825664942529313 42.03987098685125)
building_1510374,POINT(8.905848354509601 41.67539969101797)
building_1511035,POINT(8.764938002540548 41.9469349995651)
building_1511100,POINT(8.807500002534262 42.04522999957966)
building_1511614,POINT(8.763262132975738 41.946482416956364)
building_1512898,POINT(8.90181751131102 41.67473003150573)
building_1516134,POINT(8.866322002515911 41.97877299956831)
building_1516612,POINT(8.804036002526244 41.859206999550594)
building_1518039,POINT(8.799345002528879 41.8889189995554)
building_1518443,POINT(8.76976110253935 41.947978299565186)
building_1519748,POINT(8.909156767220091 42.1758642701862)
building_1521541,POINT(8.794523002534762 41.985646999570655)
building_1521561,POINT(9.02333920610714 41.815040314173466)
building_1522700,POINT(8.770425182539226 41.948978999565284)
building_1523294,POINT(8.77089480253911 41.949064066231976)
building_1525722,POINT(9.02324300246785 41.81527099953994)
building_1528059,POINT(8.791007002533053 41.931026999562135)
building_1530550,POINT(8.85138700251901 41.963063999566096)
